Spot,TrackID,X,Y,Q,Z,T,C1,C2,C3
264290,0,103.56702467958446,26.79829424947738,0.2995033264160156,0.0,100.0,6.017191977077364,15.587392550143267,11.01432664756447
263790,0,96.83538879842484,38.70979672491652,1.3748974800109863,0.0,35.0,16.07163323782235,44.097421203438394,48.35816618911175
265832,0,88.02291483530807,26.839803873614063,1.4805370569229126,0.0,202.0,24.031518624641834,35.16618911174785,48.36103151862464
264299,0,106.05976966680106,24.714941977549493,0.31471556425094604,0.0,98.0,6.157593123209169,15.18624641833811,11.243553008595988
264811,0,74.32709945477735,26.83216836816992,0.8713023066520691,0.0,143.0,28.034383954154727,5.9684813753581665,23.802292263610315
266347,0,0.0,59.0,0.10736081749200821,0.0,222.0,7.43839541547278,4.203438395415473,3.2750716332378222
265334,0,99.2365704863147,31.05191934435664,0.443708598613739,0.0,175.0,6.653295128939828,18.922636103151863,14.57593123209169
263795,0,96.20700769065157,38.288743596221785,1.6731081008911133,0.0,37.0,18.750716332378225,49.931232091690546,56.68194842406877
264307,0,104.16083868827056,24.776943058539256,0.2935197949409485,0.0,99.0,6.143266475644699,15.449856733524355,10.82808022922636
264316,0,102.83035853383086,26.42320922926781,0.4133622348308563,0.0,102.0,6.355300859598854,17.856733524355302,14.177650429799426
263800,0,101.56754468144797,37.56329822300901,1.262893557548523,0.0,32.0,12.077363896848137,41.87679083094556,42.95415472779369
263801,0,92.97925458008233,36.48192133896807,1.3429433107376099,0.0,36.0,15.796561604584527,42.54441260744986,47.34097421203438
264827,0,63.31256505610745,28.518851704411585,1.0328168869018555,0.0,146.0,31.318051575931232,6.160458452722063,27.478510028653297
264325,0,100.87551605245466,27.10053877506871,0.35049256682395935,0.0,101.0,6.6017191977077365,16.793696275071632,12.39541547277937
263815,0,102.99605399571118,42.15131015063563,1.1867296695709229,0.0,33.0,13.475644699140402,40.787965616045845,43.26361031518625
266375,0,0.0,60.0,0.12972992658615112,0.0,223.0,7.487106017191977,4.28080229226361,3.616045845272206
265857,0,86.54238042395424,26.80775194065688,1.8393489122390747,0.0,203.0,27.464183381088827,41.260744985673355,57.72492836676218
263810,0,100.3117968930658,38.43220601047186,1.3410924673080444,0.0,34.0,14.81375358166189,43.55587392550143,46.46131805157593
263820,0,92.61342115615415,41.586027140663944,1.6461045742034912,0.0,38.0,20.017191977077363,48.32091690544413,56.33810888252149
264334,0,98.47927780274003,26.672067878436398,0.3483324646949768,0.0,104.0,6.234957020057307,16.911174785100286,12.687679083094556
265352,0,101.74327854719235,33.666970859474866,0.473069965839386,0.0,179.0,6.363896848137536,20.117478510028654,15.48137535816619
264843,0,68.50489803089386,28.666069984049834,0.9748875498771667,0.0,145.0,29.965616045845273,6.020057306590258,25.98567335243553
263828,0,98.70718673625318,41.91177587311321,1.9798978567123413,0.0,39.0,22.773638968481375,51.550143266475644,63.00286532951289
264343,0,99.86425317908588,27.872916145154225,0.39626431465148926,0.0,103.0,6.446991404011461,18.24355300859599,14.022922636103152
263836,0,95.93327530606022,42.49949445414139,0.18756429851055145,0.0,43.0,9.02865329512894,8.455587392550143,7.435530085959885
265368,0,101.72459957979025,32.870313836157514,0.417331337928772,0.0,178.0,6.375358166189112,18.472779369627506,13.945558739255015
265881,0,87.1710433686945,26.55768208365733,1.3747609853744507,0.0,201.0,22.068767908309457,33.30372492836676,45.372492836676216
264858,0,72.98760447980077,29.42966070247233,1.05911123752594,0.0,147.0,32.137535816618914,6.134670487106018,28.27220630372493
263835,0,97.20862937788398,40.10387083155477,1.5716919898986816,0.0,41.0,23.269340974212035,44.9512893982808,57.220630372492835
264352,0,97.7236334884519,26.18863222643962,0.3716766834259033,0.0,105.0,6.64756446991404,17.484240687679083,13.217765042979943
266403,0,0.0,62.0,0.5194567441940308,0.0,221.0,14.641833810888253,4.240687679083095,10.398280802292264
263852,0,98.47128951395715,41.85486571941647,1.4872827529907227,0.0,40.0,20.008595988538683,46.06303724928367,55.07163323782235
264872,0,66.91367599056066,28.2170983481869,0.9269744157791138,0.0,144.0,28.84813753581662,5.851002865329513,24.69914040114613
265384,0,102.93667611210658,32.29272082767555,0.4936244487762451,0.0,180.0,6.421203438395415,21.20916905444126,16.72779369627507
264361,0,101.8924491626769,27.36664310032865,0.45079758763313293,0.0,106.0,6.868194842406877,19.759312320916905,15.627507163323783
265905,0,90.55466971375097,27.51924596021749,1.2085219621658325,0.0,207.0,26.091690544412607,33.6189111747851,48.79369627507163
264370,0,98.48473621418258,27.508613575381176,0.3834729492664337,0.0,107.0,6.693409742120344,17.954154727793696,13.653295128939828
263859,0,94.7889985256019,41.205557452099974,1.7213541269302368,0.0,42.0,23.882521489971346,49.61031518624642,62.343839541547275
266431,0,0.0,55.0,0.6285728216171265,0.0,224.0,17.541547277936964,4.206303724928366,13.492836676217765
265400,0,102.22022797587935,32.33890660450264,0.4935051202774048,0.0,181.0,6.481375358166189,21.13753581661891,16.6189111747851
264889,0,77.77798907727995,28.07245108713009,1.1938387155532837,0.0,148.0,36.79369627507163,6.243553008595988,32.32378223495702
263866,0,106.64857090528125,36.23730015547945,0.40659981966018677,0.0,45.0,16.45272206303725,6.997134670487106,12.449856733524355
264379,0,100.05307826186609,29.054417640863168,0.43428629636764526,0.0,108.0,6.681948424068768,19.320916905444125,15.33810888252149
264388,0,103.30618897902471,28.82335469940383,0.500280499458313,0.0,109.0,6.787965616045845,21.060171919770774,16.84813753581662
263874,0,105.17742003535234,53.35974685557961,0.20961353182792664,0.0,44.0,12.42406876790831,6.793696275071634,9.10888252148997
265932,0,79.51317608145227,26.586094076656007,0.4461297392845154,0.0,208.0,17.922636103151863,10.045845272206304,17.04297994269341
264397,0,100.51592636146111,30.68844811965405,0.5330910682678223,0.0,111.0,7.326647564469914,21.902578796561606,18.426934097421203
264904,0,85.0773538988284,27.692061872264702,1.1931697130203247,0.0,150.0,37.48997134670487,6.4240687679083095,32.297994269340975
263882,0,111.12573358596772,37.50987340946268,0.42208409309387207,0.0,46.0,17.593123209169054,6.598853868194842,13.194842406876791
265418,0,101.70114940828037,30.665978891682382,0.49430719017982483,0.0,182.0,6.326647564469914,21.131805157593124,16.4756446991404
264406,0,99.35985649308653,28.43246408457586,0.4914655089378357,0.0,110.0,7.040114613180516,20.931232091690543,17.673352435530084
264918,0,89.23627500651874,29.982519543925207,1.0436536073684692,0.0,151.0,35.051575931232094,6.229226361031519,30.280802292263612
263891,0,109.65608509556277,31.025671700252598,0.45361605286598206,0.0,47.0,17.005730659025787,6.169054441260745,13.174785100286533
265436,0,100.8697607290736,34.758912869827384,0.6606852412223816,0.0,186.0,7.191977077363897,24.81948424068768,21.011461318051577
266460,0,0.0,53.0,0.7070068120956421,0.0,225.0,20.04297994269341,4.461318051575931,15.994269340974212
264415,0,95.40320837345676,25.730539949063683,0.6851224899291992,0.0,115.0,8.535816618911175,25.88538681948424,23.10028653295129
263899,0,104.68762862542745,32.098058063791086,0.36414188146591187,0.0,48.0,15.257879656160458,6.097421203438396,11.355300859598854
264932,0,81.28203776246332,28.10772550529531,1.180505394935608,0.0,149.0,35.948424068767906,6.077363896848137,31.160458452722064
265958,0,84.42443666307355,29.639151838046065,1.5395758152008057,0.0,205.0,28.68481375358166,34.32951289398281,52.04011461318051
263907,0,105.98401724553632,26.28252873996144,0.42211323976516724,0.0,50.0,17.853868194842406,6.051575931232092,13.441260744985673
265455,0,102.97862508666516,31.978234225455008,0.5318183898925781,0.0,183.0,6.2464183381088825,22.111747851002864,17.75358166189112
264426,0,106.17915842993911,27.41665528177125,0.6217784285545349,0.0,114.0,8.05730659025788,24.49570200573066,22.255014326647565
263915,0,107.02210566868852,27.51606525917926,0.46984317898750305,0.0,52.0,18.69054441260745,6.08595988538682,14.776504297994268
263925,0,105.79067970024852,25.831193446501096,0.47067323327064514,0.0,51.0,18.845272206303726,6.349570200573066,15.194842406876791
264438,0,99.71981814843075,27.63973154942711,0.6137043237686157,0.0,116.0,8.43839541547278,23.297994269340975,21.022922636103154
264946,0,91.54072739036178,28.059526753726,1.110839605331421,0.0,152.0,36.73352435530086,6.045845272206304,32.02578796561605
263935,0,105.25552186092811,29.702644667853342,0.4332381784915924,0.0,49.0,17.346704871060172,6.2091690544412605,13.169054441260744
266488,0,0.0,54.0,0.5291890501976013,0.0,226.0,17.458452722063036,5.174785100286533,14.504297994269342
263943,0,105.49302045916825,27.691844334747078,0.5517123341560364,0.0,53.0,21.535816618911173,6.232091690544412,17.025787965616047
264448,0,101.3053576221311,30.138770981772172,0.616582989692688,0.0,112.0,7.6189111747851,24.335243553008596,20.954154727793696
264960,0,93.35685047746178,29.566299108016757,1.1462076902389526,0.0,153.0,40.05444126074499,6.28080229226361,34.75644699140401
265985,0,87.21044775312001,28.62439517306965,1.2230943441390991,0.0,206.0,25.982808022922637,34.69914040114613,50.02005730659026
265474,0,99.56036375889238,34.76153903189338,0.5619878172874451,0.0,185.0,6.56160458452722,21.80515759312321,18.349570200573066
264974,0,94.75846293092987,27.89153719947012,1.1781117916107178,0.0,154.0,39.836676217765046,6.444126074498567,35.06303724928367
264458,0,106.2452565723835,27.2595281526857,0.6215211153030396,0.0,113.0,7.730659025787966,24.017191977077363,20.74785100286533
264469,0,103.25054948264102,26.85558113246681,0.6476250290870667,0.0,117.0,8.570200573065902,24.65616045845272,23.005730659025787
265494,0,100.40105214336158,33.05347742711308,0.5495947599411011,0.0,184.0,6.71919770773639,22.335243553008596,18.702005730659025
263952,0,103.22710193271823,30.61836477534871,0.6014205813407898,0.0,54.0,23.04297994269341,6.260744985673353,18.303724928366762
266513,0,0.0,51.0,0.1940404772758484,0.0,227.0,9.083094555873926,4.962750716332378,6.4756446991404015
266012,0,79.59856205130764,31.517941842879072,0.41434141993522644,0.0,209.0,20.12320916905444,7.340974212034384,16.49570200573066
264989,0,93.79424438011284,27.396120733091973,1.292868733406067,0.0,155.0,42.27220630372493,6.515759312320917,38.06303724928367
264479,0,105.60652890019769,32.216503900957214,0.7764762043952942,0.0,119.0,9.81375358166189,27.045845272206304,25.859598853868196
263960,0,98.21488504104816,32.669299315242526,0.5627557039260864,0.0,55.0,22.73925501432665,6.111747851002866,17.851002865329512
263975,0,98.94993852522069,32.06121047370181,0.5727632641792297,0.0,59.0,22.011461318051577,5.959885386819484,17.97134670487106
263968,0,93.73592138205397,36.70582248892417,0.603040337562561,0.0,57.0,23.492836676217767,6.260744985673353,18.974212034383953
265004,0,93.58216059483402,29.117243636158673,1.3139398097991943,0.0,156.0,43.068767908309454,6.638968481375358,37.92263610315186
263982,0,98.63885534320079,31.85405029914045,0.6454972624778748,0.0,56.0,24.406876790830946,6.3810888252149,19.787965616045845
265513,0,99.04404671085585,33.97896961770429,0.5995458364486694,0.0,187.0,6.948424068767908,23.04297994269341,19.836676217765042
264490,0,98.66227934296577,29.797227505732263,0.7500357031822205,0.0,118.0,9.412607449856733,26.77936962750716,25.191977077363898
263990,0,99.83467347255515,31.581731460495483,0.6506329774856567,0.0,60.0,24.171919770773638,6.02865329512894,20.200573065902578
266038,0,76.15194560840077,27.107264869759284,0.6512922048568726,0.0,210.0,22.521489971346703,6.5243553008595985,18.79083094555874
264499,0,96.59912059557846,31.36075672020382,0.9431592226028442,0.0,122.0,12.593123209169054,29.965616045845273,31.822349570200572
265532,0,97.758074351943,33.26282626202905,0.6934280395507812,0.0,188.0,7.69054441260745,26.022922636103154,22.7134670487106
263997,0,96.96368297385176,33.32255611895118,0.6092478632926941,0.0,58.0,23.05157593123209,6.229226361031519,19.280802292263612
265018,0,89.67523530062343,24.761408845444716,0.9452521800994873,0.0,159.0,31.965616045845273,7.131805157593123,28.564469914040114
264004,0,98.805749666788,32.14748348146845,0.614782452583313,0.0,61.0,24.51862464183381,6.2206303724928365,20.435530085959886
264513,0,97.40189595871506,33.27559396473532,0.9045066833496094,0.0,121.0,11.679083094555875,29.719197707736388,30.398280802292263
264526,0,100.5594415755364,27.310048740243893,1.099735975265503,0.0,124.0,16.275071633237822,30.799426934097422,36.07449856733524
265550,0,99.68975777432676,35.311551344720755,0.6542531847953796,0.0,190.0,8.283667621776504,23.30945558739255,21.593123209169054
265034,0,91.34185601645841,27.633620683748855,1.0909627676010132,0.0,158.0,36.816618911174785,7.263610315186247,33.080229226361034
264011,0,106.84428335558596,32.30064138500992,0.7701188325881958,0.0,63.0,28.573065902578797,6.320916905444126,23.893982808022923
264019,0,103.0894602241432,34.288635289170045,0.6666404008865356,0.0,62.0,25.79083094555874,6.386819484240688,21.177650429799428
266067,0,66.46773079720347,29.167018847552406,0.6399820446968079,0.0,211.0,21.068767908309457,6.106017191977077,17.2378223495702
264025,0,106.1947352291268,35.11549782745433,0.7366151213645935,0.0,64.0,27.435530085959886,6.111747851002866,22.667621776504298
265049,0,93.59114223947984,27.69446368765097,1.2150118350982666,0.0,157.0,39.91690544412607,6.641833810888252,35.55873925501432
264539,0,100.1884901518779,30.450246814039616,1.0683469772338867,0.0,123.0,14.340974212034384,31.9054441260745,35.24641833810888
265568,0,97.83896914070833,35.39032087469787,0.9755532145500183,0.0,194.0,11.97134670487106,30.51002865329513,31.501432664756447
264033,0,107.94748567523472,34.059673343915506,0.7786405682563782,0.0,65.0,27.730659025787965,6.283667621776504,23.034383954154727
264552,0,100.99153217075964,27.715562124172,1.1041884422302246,0.0,125.0,16.810888252149,32.02005730659026,37.83954154727794
264041,0,108.1058515089611,31.905618151120716,0.7556875348091125,0.0,67.0,28.567335243553007,6.455587392550143,24.022922636103154
265065,0,90.41728358417816,26.70240015993603,0.6873922348022461,0.0,160.0,24.02865329512894,8.148997134670488,21.186246418338108
264564,0,105.41870805962202,32.39299547963844,0.8344801068305969,0.0,120.0,10.951289398280803,28.383954154727792,28.335243553008596
265588,0,98.07149838460957,33.67263719788337,0.760875403881073,0.0,189.0,7.92836676217765,27.74212034383954,24.68481375358166
264049,0,107.98649343166325,33.371785146090595,0.7478195428848267,0.0,66.0,28.083094555873924,5.939828080229226,23.240687679083095
266097,0,57.33688079698323,29.651494660358892,0.6439680457115173,0.0,215.0,23.297994269340975,6.0687679083094554,18.816618911174785
265084,0,93.18103976441039,25.94213662072652,0.2331056147813797,0.0,162.0,8.61031518624642,9.641833810888253,8.260744985673352
264063,0,109.57951755851747,28.008235510485516,0.9227131605148315,0.0,71.0,32.73352435530086,7.217765042979942,28.951289398280803
264056,0,108.83363081162867,28.186785721051358,0.7776458263397217,0.0,68.0,28.570200573065904,6.214899713467049,24.277936962750715
265080,0,92.6966028138314,23.889657896714173,0.3722071647644043,0.0,161.0,13.787965616045845,8.217765042979943,12.005730659025788
265605,0,100.141241150259,35.835283580688035,0.9738849401473999,0.0,193.0,11.031518624641834,31.406876790830946,31.43839541547278
264070,0,111.199317418671,27.84033917753278,0.8009416460990906,0.0,69.0,28.830945558739256,6.421203438395415,25.25214899713467
264576,0,86.35571407543613,25.592785244480595,1.3091657161712646,0.0,127.0,19.979942693409743,32.74212034383954,42.34670487106017
264076,0,113.76601694969263,26.580981698834155,0.993405818939209,0.0,70.0,34.189111747851,7.4240687679083095,30.61318051575931
266124,0,66.23796926802338,27.449614840827252,0.6691240668296814,0.0,212.0,22.7621776504298,6.504297994269341,19.266475644699142
264590,0,79.91942875225463,25.59398453498544,1.2677462100982666,0.0,126.0,18.750716332378225,33.70773638968481,41.467048710601716
265109,0,92.09795137743323,24.913950531079415,0.15191109478473663,0.0,163.0,6.426934097421204,9.48137535816619,5.916905444126074
264604,0,106.7570480024056,19.21889754323819,1.3793781995773315,0.0,128.0,21.117478510028654,34.39541547277937,44.51289398280802
264095,0,111.04704513221179,24.07115541769514,0.49355289340019226,0.0,73.0,19.389684813753583,7.899713467048711,16.808022922636102
265624,0,97.71774496398945,36.69596339773233,0.9237951636314392,0.0,195.0,12.005730659025788,29.200573065902578,30.363896848137536
264089,0,109.02777069354809,26.831697918757918,0.7013093829154968,0.0,72.0,27.11461318051576,7.2979942693409745,23.412607449856733
264103,0,112.15831163901986,23.50520960661586,0.2357386201620102,0.0,74.0,10.140401146131806,8.260744985673352,8.401146131805158
265123,0,91.32028979207632,25.413217444197297,0.1790125072002411,0.0,164.0,6.1833810888252145,10.6189111747851,7.180515759312321
265645,0,99.27150699548083,34.764204069469145,0.7269094586372375,0.0,191.0,8.934097421203438,26.22349570200573,24.157593123209168
264111,0,110.8245121996616,24.33972931122943,0.10033562034368515,0.0,76.0,6.320916905444126,8.555873925501432,4.896848137535817
264616,0,121.50930368223256,16.113205175110373,1.6349817514419556,0.0,130.0,26.6189111747851,36.48997134670487,52.32378223495702
266153,0,62.8374157079023,32.067218327128444,0.7106936573982239,0.0,214.0,23.931232091690543,6.077363896848137,20.008595988538683
264628,0,107.69314957883468,20.865736731466004,1.347105622291565,0.0,132.0,26.22349570200573,35.4785100286533,50.702005730659025
263606,0,102.6417793856963,52.90228083287926,0.8597065806388855,0.0,4.0,7.07163323782235,33.796561604584525,29.719197707736388
264118,0,107.93595513453084,22.522209174715744,0.14497236907482147,0.0,78.0,6.521489971346705,9.521489971346705,6.048710601719198
263600,0,104.37027381239038,49.57478924337358,0.9470837712287903,0.0,2.0,7.0945558739255015,34.73638968481375,30.830945558739256
265137,0,91.37905187628847,24.747099815025088,0.2453051507472992,0.0,167.0,6.200573065902579,12.315186246418339,8.51862464183381
263612,0,110.55462901331481,43.03649582571298,0.9921857714653015,0.0,0.0,7.484240687679083,38.65042979942693,34.43553008595988
264126,0,106.51216039462003,24.50987266540709,0.12432059645652771,0.0,77.0,6.2464183381088825,9.355300859598854,5.6017191977077365
265663,0,103.53331419183795,32.4540905254601,0.7672523260116577,0.0,192.0,9.051575931232092,25.959885386819483,25.011461318051577
264134,0,108.81066849592214,24.57943017780492,0.11163048446178436,0.0,79.0,5.922636103151863,9.464183381088825,5.252148997134671
266182,0,63.29501292704543,31.49100633887687,0.6706868410110474,0.0,213.0,23.785100286532952,6.143266475644699,19.148997134670488
264641,0,117.37327493119658,18.077831250938367,1.5667662620544434,0.0,129.0,25.111747851002864,36.203438395415475,50.315186246418335
265153,0,92.08881008290216,25.676537956521035,0.18354269862174988,0.0,165.0,6.151862464183381,10.627507163323783,6.7908309455587395
263618,0,96.24891680651544,51.74716948289459,0.8753749132156372,0.0,6.0,6.782234957020058,34.713467048710605,30.49570200573066
264653,0,115.40057109362543,17.966387635364914,1.1898391246795654,0.0,131.0,24.441260744985673,33.07736389684814,46.40401146131805
263630,0,103.057713339328,49.97698653721826,0.9301841259002686,0.0,3.0,7.180515759312321,34.438395415472776,30.6189111747851
264143,0,106.86013451033186,29.129304465328474,0.16630488634109497,0.0,82.0,6.060171919770774,10.994269340974212,7.054441260744985
263624,0,97.35322904188567,50.618943305094604,0.7735553979873657,0.0,5.0,6.825214899713467,31.638968481375358,27.464183381088827
263639,0,96.08880081173088,51.172161139606914,0.8653059601783752,0.0,7.0,6.994269340974212,35.30085959885387,30.979942693409743
264151,0,109.75807567204838,23.902694691054183,0.14810191094875336,0.0,80.0,5.948424068767908,10.106017191977077,6.080229226361031
265169,0,93.0787435689592,26.572585452502242,0.28694117069244385,0.0,168.0,6.0945558739255015,13.584527220630372,9.69054441260745
265682,0,94.24764063965347,33.997692814910764,1.0971554517745972,0.0,196.0,13.836676217765042,31.23209169054441,34.068767908309454
263635,0,105.61906520491519,46.61789100372506,0.8051839470863342,0.0,1.0,7.318051575931232,30.77650429799427,27.0945558739255
263645,0,97.31386486552587,51.25937554100507,0.8347627520561218,0.0,13.0,7.091690544412607,34.108882521489974,30.200573065902578
264666,0,106.94352845277406,21.050416324286246,1.3865422010421753,0.0,133.0,27.624641833810887,36.203438395415475,52.85100286532951
264679,0,98.88201542727911,24.98329369502258,1.397580862045288,0.0,134.0,35.20057306590258,21.951289398280803,46.18624641833811
264160,0,108.13584093419212,29.042657217565626,0.17556966841220856,0.0,83.0,6.008595988538682,11.051575931232092,6.859598853868195
266209,0,48.140770665934085,30.46751572613863,0.7147341966629028,0.0,216.0,24.25787965616046,6.020057306590258,20.277936962750715
265186,0,94.37567348459963,28.82299482685264,0.30157753825187683,0.0,170.0,6.0945558739255015,14.160458452722063,10.255014326647565
263651,0,96.45918696151368,51.85921310308511,0.7458962202072144,0.0,9.0,7.048710601719198,30.67621776504298,26.57593123209169
263663,0,94.90824930637484,49.32566482349833,0.8407841920852661,0.0,10.0,6.962750716332378,34.24641833810888,30.20916905444126
265704,0,89.3607361418393,32.58680030689006,1.2304604053497314,0.0,199.0,17.120343839541547,33.383954154727796,39.50429799426934
263657,0,94.85581524891502,48.471967147679585,0.8106271624565125,0.0,12.0,6.793696275071634,34.35243553008596,29.997134670487107
264169,0,104.66180416647559,29.070282321183086,0.18399770557880402,0.0,84.0,6.169054441260745,11.300859598853869,7.478510028653295
264692,0,86.29073078367348,23.769487110995357,0.4444315433502197,0.0,135.0,21.2865329512894,7.077363896848137,18.04297994269341
263669,0,97.8537348100444,48.91453162791097,0.8999959230422974,0.0,14.0,7.174785100286533,35.713467048710605,31.888252148997136
264177,0,110.91663556074214,28.022619004573492,0.13206319510936737,0.0,81.0,5.988538681948424,10.601719197707736,6.191977077363897
265203,0,91.08341362228973,25.84269168612572,0.21023984253406525,0.0,166.0,6.406876790830945,12.154727793696274,7.888252148997134
266237,0,15.950763217498626,43.274520680817304,0.8769205808639526,0.0,218.0,27.555873925501434,6.154727793696275,23.7134670487106
264186,0,97.02430689123426,34.42266318713684,0.1809883564710617,0.0,85.0,6.025787965616046,11.765042979942693,7.097421203438396
